model,dimension_mode,L,coupling_id,observable,mean,stderr,tau_int,seed,formal_n,n_eff,transverse_weight,t_axis_weight,projection_ratio,proxy_kind,mass_like,lambda_like,schedule_mode,schedule_source,update_kernel,proposal_scale_final,metro_hits,measure_stride,site_order,surface_id,topology_proxy_kind,surface_selector
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_rg_invariant::n2.78_m8.000_lam2.000,susceptibility,0.2056442498,0.0532816889,3.4967975238,7061,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_rg_invariant::n2.78_m8.000_lam2.000,structure_factor_kmin,0.1996608139,0.0212479181,3.4967975238,7061,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_rg_invariant::n2.78_m8.000_lam2.000,magnetization_abs,0.0149845442,0.0023680612,3.4967975238,7061,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_rg_invariant::n2.78_m8.000_lam2.000,acceptance_rate,0.5178583333,0.0017561438,0.5000000000,7061,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_rg_invariant::n2.78_m12.000_lam1.000,binder,0.1242772782,0.0723375562,1.2438618730,5937,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_rg_invariant::n2.78_m12.000_lam1.000,xi_over_L,0.1000873094,0.0416690377,1.2438618730,5937,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_rg_invariant::n2.78_m12.000_lam1.000,susceptibility,0.1137658425,0.0176134029,1.2438618730,5937,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_rg_invariant::n2.78_m12.000_lam1.000,structure_factor_kmin,0.0861236270,0.0082458184,1.2438618730,5937,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_rg_invariant::n2.78_m12.000_lam1.000,magnetization_abs,0.0193388451,0.0019358777,1.2438618730,5937,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_rg_invariant::n2.78_m12.000_lam1.000,acceptance_rate,0.4585262346,0.0029215667,0.5000000000,5937,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_rg_invariant::n2.78_m12.000_lam1.000,binder,0.0997730916,0.1073373400,1.2190504483,6199,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_rg_invariant::n2.78_m12.000_lam1.000,xi_over_L,0.0045555460,0.0390466730,1.2190504483,6199,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_rg_invariant::n2.78_m12.000_lam1.000,susceptibility,0.1134229064,0.0174468158,1.2190504483,6199,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_rg_invariant::n2.78_m12.000_lam1.000,structure_factor_kmin,0.1133444208,0.0112326656,1.2190504483,6199,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_rg_invariant::n2.78_m12.000_lam1.000,magnetization_abs,0.0119437139,0.0012732816,1.2190504483,6199,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_rg_invariant::n2.78_m12.000_lam1.000,acceptance_rate,0.4600911458,0.0023006233,0.5000000000,6199,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_rg_invariant::n2.78_m12.000_lam1.000,binder,0.1085555348,0.0964200069,1.1530734577,6461,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_rg_invariant::n2.78_m12.000_lam1.000,xi_over_L,0.0000000000,0.0078795946,1.1530734577,6461,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_rg_invariant::n2.78_m12.000_lam1.000,susceptibility,0.0911231825,0.0129385969,1.1530734577,6461,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_rg_invariant::n2.78_m12.000_lam1.000,structure_factor_kmin,0.1261995646,0.0113837899,1.1530734577,6461,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_rg_invariant::n2.78_m12.000_lam1.000,magnetization_abs,0.0079131966,0.0008203166,1.1530734577,6461,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_rg_invariant::n2.78_m12.000_lam1.000,acceptance_rate,0.4595500000,0.0014577067,0.5000000000,6461,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_rg_invariant::n2.78_m14.000_lam0.500,binder,0.1770923953,0.0789788969,1.4389969422,5637,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_rg_invariant::n2.78_m14.000_lam0.500,xi_over_L,0.0978660005,0.0452542061,1.4389969422,5637,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_rg_invariant::n2.78_m14.000_lam0.500,susceptibility,0.1101201631,0.0181186033,1.4389969422,5637,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_rg_invariant::n2.78_m14.000_lam0.500,structure_factor_kmin,0.0842624428,0.0057406820,1.4389969422,5637,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_rg_invariant::n2.78_m14.000_lam0.500,magnetization_abs,0.0182625624,0.0020819317,1.4389969422,5637,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_rg_invariant::n2.78_m14.000_lam0.500,acceptance_rate,0.4342978395,0.0037852037,0.5000000000,5637,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_rg_invariant::n2.78_m14.000_lam0.500,binder,0.1419345837,0.0670876942,1.2020255925,5899,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_rg_invariant::n2.78_m14.000_lam0.500,xi_over_L,0.0000000000,0.0208443707,1.2020255925,5899,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_rg_invariant::n2.78_m14.000_lam0.500,susceptibility,0.0743801179,0.0114864608,1.2020255925,5899,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_rg_invariant::n2.78_m14.000_lam0.500,structure_factor_kmin,0.0876341006,0.0087898199,1.2020255925,5899,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_rg_invariant::n2.78_m14.000_lam0.500,magnetization_abs,0.0103532730,0.0010151331,1.2020255925,5899,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_rg_invariant::n2.78_m14.000_lam0.500,acceptance_rate,0.4394531250,0.0019637026,0.5000000000,5899,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_rg_invariant::n2.78_m14.000_lam0.500,binder,0.0243526092,0.1054501652,1.2436708350,6161,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_rg_invariant::n2.78_m14.000_lam0.500,xi_over_L,0.0878918022,0.0487694346,1.2436708350,6161,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_rg_invariant::n2.78_m14.000_lam0.500,susceptibility,0.1138828497,0.0193113109,1.2436708350,6161,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_rg_invariant::n2.78_m14.000_lam0.500,structure_factor_kmin,0.0901963698,0.0071214943,1.2436708350,6161,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_rg_invariant::n2.78_m14.000_lam0.500,magnetization_abs,0.0085691789,0.0009626338,1.2436708350,6161,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_rg_invariant::n2.78_m14.000_lam0.500,acceptance_rate,0.4366000000,0.0016233363,0.5000000000,6161,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_rg_invariant::n2.78_m14.000_lam1.500,binder,-0.1157472912,0.1729251830,1.7751373743,6637,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_rg_invariant::n2.78_m14.000_lam1.500,xi_over_L,0.0000000000,0.0283752507,1.7751373743,6637,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_rg_invariant::n2.78_m14.000_lam1.500,susceptibility,0.0854522294,0.0186053843,1.7751373743,6637,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_rg_invariant::n2.78_m14.000_lam1.500,structure_factor_kmin,0.0969102707,0.0092771418,1.7751373743,6637,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_rg_invariant::n2.78_m14.000_lam1.500,magnetization_abs,0.0157403250,0.0021076788,1.7751373743,6637,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_rg_invariant::n2.78_m14.000_lam1.500,acceptance_rate,0.4371913580,0.0031653589,0.5000000000,6637,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_rg_invariant::n2.78_m14.000_lam1.500,binder,0.0712344266,0.1333547419,1.7316691012,6899,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_rg_invariant::n2.78_m14.000_lam1.500,xi_over_L,0.0000000000,0.0000000000,1.7316691012,6899,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_rg_invariant::n2.78_m14.000_lam1.500,susceptibility,0.0575460088,0.0108928996,1.7316691012,6899,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_rg_invariant::n2.78_m14.000_lam1.500,structure_factor_kmin,0.0968352918,0.0088776598,1.7316691012,6899,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_rg_invariant::n2.78_m14.000_lam1.500,magnetization_abs,0.0086647025,0.0010623859,1.7316691012,6899,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_rg_invariant::n2.78_m14.000_lam1.500,acceptance_rate,0.4344726562,0.0021976653,0.5000000000,6899,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_rg_invariant::n2.78_m14.000_lam1.500,binder,0.0467936714,0.0781294390,0.7055198184,7161,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_rg_invariant::n2.78_m14.000_lam1.500,xi_over_L,0.0000000000,0.0016501111,0.7055198184,7161,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_rg_invariant::n2.78_m14.000_lam1.500,susceptibility,0.0690535718,0.0084578565,0.7055198184,7161,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_rg_invariant::n2.78_m14.000_lam1.500,structure_factor_kmin,0.1098609111,0.0108563400,0.7055198184,7161,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_rg_invariant::n2.78_m14.000_lam1.500,magnetization_abs,0.0066716664,0.0005399202,0.7055198184,7161,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_rg_invariant::n2.78_m14.000_lam1.500,acceptance_rate,0.4353833333,0.0016541123,0.5000000000,7161,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,14.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
